dt,grp_A_1,grp_B_1,grp_A_2,grp_B_2,grp_A_3,grp_B_3,grp_A_4,grp_B_4,grp_A_5,grp_B_5,grp_A_6,grp_B_6,grp_A_7,grp_B_7,grp_A_8,grp_B_8,grp_A_9,grp_B_9,grp_A_10,grp_B_10,grp_A_11,grp_B_11,grp_A_12,grp_B_12,grp_A_13,grp_B_13,grp_A_14,grp_B_14,grp_A_15,grp_B_15,grp_A_16,grp_B_16,grp_A_17,grp_B_17,grp_A_18,grp_B_18,grp_A_19,grp_B_19,grp_A_20,grp_B_20,grp_A_21,grp_B_21,grp_A_22,grp_B_22,grp_A_23,grp_B_23,grp_A_24,grp_B_24,grp_A_25,grp_B_25,inventory_1,inventory_2,a1,a2,avg_price,Holiday_Christmas Day,Holiday_Columbus Day,Holiday_Independence Day,Holiday_Labor Day,Holiday_Martin Luther King Jr. Day,Holiday_Memorial Day,Holiday_New Year Day,Holiday_Presidents Day (Washingtons Birthday),Holiday_Thanksgiving Day,Holiday_Veterans Day,grp_C_1,grp_C_2,grp_C_3,grp_C_4,grp_C_5,grp_C_6,grp_C_7,grp_C_8,grp_C_9,grp_C_10,grp_C_11,grp_C_12,grp_C_13,grp_C_14,grp_C_15,grp_C_16,grp_C_17,grp_C_18,grp_C_19,grp_C_20,grp_C_21,grp_C_22,grp_C_23,grp_C_24,grp_C_25,grp_C_26,grp_C_27,grp_C_28,grp_C_29,grp_C_30,grp_C_31,grp_C_32,grp_C_33,grp_C_34,grp_C_35,grp_C_36,grp_C_37,grp_C_38,grp_C_39,grp_C_40,grp_C_41,grp_C_42,grp_C_43,grp_C_44,grp_C_45,grp_C_46,grp_C_47,grp_C_48,grp_C_49,grp_C_50,Year,Month,Week,Day,Dayofweek,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,units_sold
24/09/2018,369,53.25,10061,48.25,7988,31.25,2261,15.25,186527,64.5,204434,17.5,81319,50.75,46318,24.75,123400,20,112146,40.5,31598,38.5,115485,40,100453,26.75,74729,13.5,46034,33.25,56224,28.75,324769,30.5,94556,30,51572,45.5,126587,46.25,41766,35,188097,61.5,74876,19,132396,30,344908,58.75,3545.964411,0,0,1,151.3683499,0,0,0,0,0,0,0,0,0,0,15.25,20,15.75,26.75,15,17.75,31.66666667,14.25,51,19.75,24.5,27,24,14.75,19.66666667,32.5,24.25,34.5,14.75,26.5,38.5,26,7,26.6,20.25,29,26.25,26.75,51,27.25,25,27.25,28.75,19.66666667,18.5,18.5,25.75,16,51,27,26,20.25,38.5,20.5,27.5,33.33333333,32.5,24,38.25,29.5,2018,9,39,24,0,267,0,0,0,0,0,0,175
25/09/2018,369,53.25,10061,48.25,7988,31.25,2261,15.25,186527,64.5,204434,17.5,81319,50.75,46318,24.75,123400,20,112146,40.5,31598,38.5,115485,40,100453,26.75,74729,13.5,46034,33.25,56224,28.75,324769,30.5,94556,30,51572,45.5,126587,46.25,41766,35,188097,61.5,74876,19,132396,30,344908,58.75,3545.964411,0,0,1,154.2777373,0,0,0,0,0,0,0,0,0,0,51,20.5,16,51,14.5,18.25,31.66666667,14.25,26.75,18.5,29,26.25,24.75,51,19.66666667,33.75,26.5,35.25,15,26.75,36.5,26,5.333333333,26.8,19.5,28.75,0,26.75,34.33333333,27,25.25,27.5,30,18.66666667,19,19.25,26.25,16.75,26.5,51,25.5,19,39.25,20.75,27.5,30.33333333,30.25,24.66666667,37.25,31,2018,9,39,25,1,268,0,0,0,0,0,0,93
26/09/2018,369,53.25,10061,48.25,7988,31.25,2261,15.25,186527,64.5,204434,17.5,81319,50.75,46318,24.75,123400,20,112146,40.5,31598,38.5,115485,40,100453,26.75,74729,13.5,46034,33.25,56224,28.75,324769,30.5,94556,30,51572,45.5,126587,46.25,41766,35,188097,61.5,74876,19,132396,30,344908,58.75,3545.964411,0,0,1,154.2777373,0,0,0,0,0,0,0,0,0,0,15,20.75,51,26.75,14.75,19,31.5,15,18.75,19.5,26.5,26.5,22.25,14.75,19.66666667,31.25,24.75,35.75,15.25,26.75,39,26,7.666666667,28,24,28.25,26.25,26.5,34.33333333,27.25,25.75,27.5,29.25,19.66666667,18.75,18.5,23.25,16,26.5,26.5,26.75,18.75,36.75,19,27.5,31.33333333,51,18.33333333,38.5,30,2018,9,39,26,2,269,0,0,0,0,0,0,84
27/09/2018,369,53.25,10061,48.25,7988,31.25,2261,15.25,186527,64.5,204434,17.5,81319,50.75,46318,24.75,123400,20,112146,40.5,31598,38.5,115485,40,100453,26.75,74729,13.5,46034,33.25,56224,28.75,324769,30.5,94556,30,51572,45.5,126587,46.25,41766,35,188097,61.5,74876,19,132396,30,344908,58.75,3811.783172,0,0,1,154.2777373,0,0,0,0,0,0,0,0,0,0,15.25,19.75,15.75,26.25,14.5,17.75,29.83333333,14.75,26.5,18.5,29.5,25.75,21,14.5,19.66666667,31.5,26.75,33.75,14.75,23.25,51,9,5.666666667,27.2,19,27.75,26.25,26.5,34.33333333,27,26,27.5,28.75,19.66666667,19,18.75,28.75,16,26.25,26.75,25.75,20.25,38.5,18.75,27.5,40.33333333,27,16,38.5,30.5,2018,9,39,27,3,270,0,0,0,0,0,0,86
28/09/2018,369,53.25,10061,48.25,7988,31.25,2261,15.25,186527,64.5,204434,17.5,81319,50.75,46318,24.75,123400,20,112146,40.5,31598,38.5,115485,40,100453,26.75,74729,13.5,46034,33.25,56224,28.75,324769,30.5,94556,30,51572,45.5,126587,46.25,41766,35,188097,61.5,74876,19,132396,30,344908,58.75,3509.321921,0,0,1,154.2777373,0,0,0,0,0,0,0,0,0,0,15.25,20.25,15.75,51,14.75,51,29.66666667,14.25,26.5,20.25,29,22.25,21.75,14.75,19.66666667,39,25.5,34,14.75,27.25,39,26,5.666666667,27,19,27.25,26.75,26.25,34.33333333,27.25,26.75,51,29.25,19.66666667,18.75,18.5,26.25,16,26.5,27,26.25,19.5,38.75,19,27,32,27.25,16.33333333,38.5,29.75,2018,9,39,28,4,271,0,0,0,0,0,0,91
29/09/2018,369,53.25,10061,48.25,7988,31.25,2261,15.25,186527,64.5,204434,17.5,81319,50.75,46318,24.75,123400,20,112146,40.5,31598,38.5,115485,40,100453,26.75,74729,13.5,46034,33.25,56224,28.75,324769,30.5,94556,30,51572,45.5,126587,46.25,41766,35,188097,61.5,74876,19,132396,30,344908,58.75,3041.648044,0,0,1,154.2777373,0,0,0,0,0,0,0,0,0,0,14.75,26.75,15.75,26.5,14.5,18.25,30.83333333,14.25,26.25,18.5,25.25,25.75,21.75,14.25,19.33333333,31.25,51,32.75,51,26.75,38.5,51,51,26.6,19,27.75,26.5,26.25,34.33333333,27.25,25.5,27.5,29,18.66666667,17.5,18.75,23,16.5,26.25,27,26.75,19,38.5,19.25,27.5,30,28,18.33333333,38.5,30.25,2018,9,39,29,5,272,0,0,0,0,0,0,88
30/09/2018,369,53.25,10061,48.25,7988,31.25,2261,15.25,186527,64.5,204434,17.5,81319,50.75,46318,24.75,123400,20,112146,40.5,31598,38.5,115485,40,100453,26.75,74729,13.5,46034,33.25,56224,28.75,324769,30.5,94556,30,51572,45.5,126587,46.25,41766,35,188097,61.5,74876,19,132396,30,344908,58.75,2871.292611,0,0,1,154.2777373,0,0,0,0,0,0,0,0,0,0,14.75,51,16.25,26.5,14.5,19.25,30,14.25,26.25,19,29,22.25,21.5,51,19,30.75,26.75,32.25,14.75,23.5,37.5,8.5,6.333333333,26.6,18.75,27.75,26.5,26.25,34.33333333,27.25,26,27.25,28.5,19.33333333,18.25,18.75,26.25,16.25,26.5,27,27,19,51,19.25,27.5,35,27.25,26,38.5,30.25,2018,9,39,30,6,273,1,0,1,0,0,0,80
1/10/2018,462.29,51.14,12714.71429,46.14285714,8792.714286,29.92857143,3311.285714,15.42857143,212612,64.46428571,201301.5714,16.89285714,78938.71429,49.75,48466.85714,26.67857143,131085.5714,17.82142857,123347.1429,40.39285714,46841.42857,37.28571429,147505.8571,37.10714286,118354,24.28571429,87178.42857,14.21428571,59407,32.35714286,55453.71429,28.35714286,301707.5714,33.60714286,114932.2857,28.75,68780.28571,42.42857143,147227.5714,43.71428571,69270.71429,32.35714286,245861.8571,56.42857143,102477.2857,19.14285714,174441.2857,28.75,330425.4286,56.57142857,2707.365685,0,0,1,154.2777373,0,0,0,0,0,0,0,0,0,0,14.75,17.75,16.5,26.5,14.5,19,30.83333333,14.25,26.75,19.25,51,51,20.5,14.75,19.66666667,31.5,25.25,31.75,14.75,23.75,37.25,9,6,26.6,21.25,22.5,26.25,26.25,34.33333333,27.25,24.75,27.25,28.75,19.66666667,18.25,19,27,16.5,26.25,27,26.75,19.25,38.5,20.75,51,37,27.75,51,38.5,30.25,2018,10,40,1,0,274,0,1,0,1,0,0,86
2/10/2018,555.57,49.04,15368.42857,44.03571429,9597.428571,28.60714286,4361.571429,15.60714286,238697,64.42857143,198169.1429,16.28571429,76558.42857,48.75,50615.71429,28.60714286,138771.1429,15.64285714,134548.2857,40.28571429,62084.85714,36.07142857,179526.7143,34.21428571,136255,21.82142857,99627.85714,14.92857143,72780,31.46428571,54683.42857,27.96428571,278646.1429,36.71428571,135308.5714,27.5,85988.57143,39.35714286,167868.1429,41.17857143,96775.42857,29.71428571,303626.7143,51.35714286,130078.5714,19.28571429,216486.5714,27.5,315942.8571,54.39285714,2707.365685,0,0,1,154.2777373,0,0,0,0,0,0,0,0,0,0,14.75,18.75,16,26.5,14.5,18.25,30.5,14.5,26.75,21.5,30,23.25,20.25,14.5,19,31.25,24.5,35.25,14.75,23.75,38.5,8.5,6,26.4,18.25,27.5,26.25,25,34.33333333,27.25,26.75,26.5,28,20.33333333,18,18.75,23,16.25,26.25,27,26.25,19.75,36.25,21,27.5,35.66666667,27.75,19.66666667,38.5,30,2018,10,40,2,1,275,0,0,0,0,0,0,64
3/10/2018,648.86,46.93,18022.14286,41.92857143,10402.14286,27.28571429,5411.857143,15.78571429,264782,64.39285714,195036.7143,15.67857143,74178.14286,47.75,52764.57143,30.53571429,146456.7143,13.46428571,145749.4286,40.17857143,77328.28571,34.85714286,211547.5714,31.32142857,154156,19.35714286,112077.2857,15.64285714,86153,30.57142857,53913.14286,27.57142857,255584.7143,39.82142857,155684.8571,26.25,103196.8571,36.28571429,188508.7143,38.64285714,124280.1429,27.07142857,361391.5714,46.28571429,157679.8571,19.42857143,258531.8571,26.25,301460.2857,52.21428571,2707.365685,0,0,1,154.2777373,0,0,0,0,0,0,0,0,0,0,14.75,20.25,16.25,26.5,14.5,18.5,29.66666667,14.5,26.75,21.5,29.5,27.5,51,14.5,20,30,23.75,35,14.75,23.5,38.5,8.5,6.666666667,26.4,21.25,27.75,26.25,26,34.33333333,27.5,26.25,26.5,28.5,20.33333333,17.75,18.75,27.25,16.25,26.25,27,25,19.5,34.75,23,27.5,33.33333333,27,27.33333333,38.5,29.5,2018,10,40,3,2,276,0,0,0,0,0,0,63
4/10/2018,742.14,44.82,20675.85714,39.82142857,11206.85714,25.96428571,6462.142857,15.96428571,290867,64.35714286,191904.2857,15.07142857,71797.85714,46.75,54913.42857,32.46428571,154142.2857,11.28571429,156950.5714,40.07142857,92571.71429,33.64285714,243568.4286,28.42857143,172057,16.89285714,124526.7143,16.35714286,99526,29.67857143,53142.85714,27.17857143,232523.2857,42.92857143,176061.1429,25,120405.1429,33.21428571,209149.2857,36.10714286,151784.8571,24.42857143,419156.4286,41.21428571,185281.1429,19.57142857,300577.1429,25,286977.7143,50.03571429,1874.87404,0,0,1,154.2777373,0,0,0,0,0,0,0,0,0,0,51,26.75,16,26.5,14.75,18,30.16666667,14.75,26.75,19.75,20,28,21.25,14.75,20,31,26.25,34.75,15.25,26.5,38.75,8.5,6.666666667,26.4,15.25,24.75,26.25,26.5,34.33333333,27.5,24.5,26.5,28.25,20.33333333,17.75,18.75,26.25,16.25,26.25,27,25.25,19.75,38.75,22.5,27.5,33.66666667,27.25,24.66666667,38.5,29.25,2018,10,40,4,3,277,0,0,0,0,0,0,62
5/10/2018,835.43,42.71,23329.57143,37.71428571,12011.57143,24.64285714,7512.428571,16.14285714,316952,64.32142857,188771.8571,14.46428571,69417.57143,45.75,57062.28571,34.39285714,161827.8571,9.107142857,168151.7143,39.96428571,107815.1429,32.42857143,275589.2857,25.53571429,189958,14.42857143,136976.1429,17.07142857,112899,28.78571429,52372.57143,26.78571429,209461.8571,46.03571429,196437.4286,23.75,137613.4286,30.14285714,229789.8571,33.57142857,179289.5714,21.78571429,476921.2857,36.14285714,212882.4286,19.71428571,342622.4286,23.75,272495.1429,47.85714286,1636.376434,0,0,1,154.2777373,0,0,0,0,0,0,0,0,0,0,14.75,20.25,16,26.5,14.75,18.5,29.5,14.5,26.75,19.5,29,28,20.25,14.5,19.66666667,31.25,26.5,34.5,15.25,26.5,38.5,6,7.333333333,26.6,21.5,24,26.25,26.5,34.33333333,27.5,27.5,25.25,28.25,19.66666667,16.25,17.75,26,16.25,26.25,26.75,25.5,19.75,38.5,21.5,27.5,35,28.75,24,38.5,29.25,2018,10,40,5,4,278,0,0,0,0,0,0,52
6/10/2018,928.71,40.61,25983.28571,35.60714286,12816.28571,23.32142857,8562.714286,16.32142857,343037,64.28571429,185639.4286,13.85714286,67037.28571,44.75,59211.14286,36.32142857,169513.4286,6.928571429,179352.8571,39.85714286,123058.5714,31.21428571,307610.1429,22.64285714,207859,11.96428571,149425.5714,17.78571429,126272,27.89285714,51602.28571,26.39285714,186400.4286,49.14285714,216813.7143,22.5,154821.7143,27.07142857,250430.4286,31.03571429,206794.2857,19.14285714,534686.1429,31.07142857,240483.7143,19.85714286,384667.7143,22.5,258012.5714,45.67857143,1451.235435,0,0,1,154.2777373,0,0,0,0,0,0,0,0,0,0,14.75,20.25,16.5,26.5,14.75,18,29.5,14.5,26.75,20.5,29.5,26.75,20.5,14.5,20,30.25,26.75,33,14.75,26.5,38.5,8,7,26.4,21,24,26.25,26.25,34.33333333,27.5,24.25,26.5,27.75,20,16.25,18,27,16,26.5,26.25,25.25,19,38.5,23,27.5,33.33333333,28,10,38.5,29,2018,10,40,6,5,279,0,0,0,0,0,0,15
7/10/2018,1022,38.5,28637,33.5,13621,22,9613,16.5,369122,64.25,182507,13.25,64657,43.75,61360,38.25,177199,4.75,190554,39.75,138302,30,339631,19.75,225760,9.5,161875,18.5,139645,27,50832,26,163339,52.25,237190,21.25,172030,24,271071,28.5,234299,16.5,592451,26,268085,20,426713,21.25,243530,43.5,1556.662948,0,0,1,138.4097881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,10,40,7,6,280,0,0,0,0,0,0,0
8/10/2018,1022,38.5,28637,33.5,13621,22,9613,16.5,369122,64.25,182507,13.25,64657,43.75,61360,38.25,177199,4.75,190554,39.75,138302,30,339631,19.75,225760,9.5,161875,18.5,139645,27,50832,26,163339,52.25,237190,21.25,172030,24,271071,28.5,234299,16.5,592451,26,268085,20,426713,21.25,243530,43.5,1379.236157,0,0,1,151.0634838,0,1,0,0,0,0,0,0,0,0,15,21.25,14,26,23,19,36,2,51,24,3,28.25,21.25,14.5,1,51,51,2,4,51,51,20.33333333,1,6,2.5,1,51,34.33333333,1,26,42,47,51,1,10,17,25,8,51,51,47,21,51,32,26,36,47,1,1,51,2018,10,41,8,0,281,0,0,0,0,0,0,64
9/10/2018,1022,38.5,28637,33.5,13621,22,9613,16.5,369122,64.25,182507,13.25,64657,43.75,61360,38.25,177199,4.75,190554,39.75,138302,30,339631,19.75,225760,9.5,161875,18.5,139645,27,50832,26,163339,52.25,237190,21.25,172030,24,271071,28.5,234299,16.5,592451,26,268085,20,426713,21.25,243530,43.5,1379.236157,0,0,1,146.1273089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,10,41,9,1,282,0,0,0,0,0,0,108
10/10/2018,1022,38.5,28637,33.5,13621,22,9613,16.5,369122,64.25,182507,13.25,64657,43.75,61360,38.25,177199,4.75,190554,39.75,138302,30,339631,19.75,225760,9.5,161875,18.5,139645,27,50832,26,163339,52.25,237190,21.25,172030,24,271071,28.5,234299,16.5,592451,26,268085,20,426713,21.25,243530,43.5,1379.236157,0,0,1,144.6349769,0,0,0,0,0,0,0,0,0,0,14.75,51,18,1,14.75,23,51,0,0,23.33333333,13,51,18,51,1,2,0,2,26.5,0,2,22.33333333,51,0,51,0,0,1.5,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,51,0,1,0,5,2018,10,41,10,2,283,0,0,0,0,0,0,108
11/10/2018,1022,38.5,28637,33.5,13621,22,9613,16.5,369122,64.25,182507,13.25,64657,43.75,61360,38.25,177199,4.75,190554,39.75,138302,30,339631,19.75,225760,9.5,161875,18.5,139645,27,50832,26,163339,52.25,237190,21.25,172030,24,271071,28.5,234299,16.5,592451,26,268085,20,426713,21.25,243530,43.5,1379.236157,0,0,1,144.6349769,0,0,0,0,0,0,0,0,0,0,14.75,20.75,20,2,14.75,20,36.66666667,0,0,24,11,25.75,18,18,1,2,0,2,26.5,0,2,22.33333333,1,0,4,0,0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,51,0,1,0,5,2018,10,41,11,3,284,0,0,0,0,0,0,117
12/10/2018,1022,38.5,28637,33.5,13621,22,9613,16.5,369122,64.25,182507,13.25,64657,43.75,61360,38.25,177199,4.75,190554,39.75,138302,30,339631,19.75,225760,9.5,161875,18.5,139645,27,50832,26,163339,52.25,237190,21.25,172030,24,271071,28.5,234299,16.5,592451,26,268085,20,426713,21.25,243530,43.5,1379.236157,0,0,1,144.6349769,0,0,0,0,0,0,0,0,0,0,15.25,21.25,18,2,14.75,26,37,0,0,23.66666667,51,26,18,18.33333333,1,1,0,2,26.5,0,3,22,1,0,3.5,0,0,2.5,1,2,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,3,51,0,1,0,5,2018,10,41,12,4,285,0,0,0,0,0,0,70
13/10/2018,1022,38.5,28637,33.5,13621,22,9613,16.5,369122,64.25,182507,13.25,64657,43.75,61360,38.25,177199,4.75,190554,39.75,138302,30,339631,19.75,225760,9.5,161875,18.5,139645,27,50832,26,163339,52.25,237190,21.25,172030,24,271071,28.5,234299,16.5,592451,26,268085,20,426713,21.25,243530,43.5,801.6348115,0,0,1,154.2777373,0,0,0,0,0,0,0,0,0,0,15.25,21.25,17,2,14.75,20,36,0,0,23,5,24,18,18.33333333,1,2,0,2,26.5,0,2,22,1,0,4,0,0,1.5,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,51,0,1,0,4,2018,10,41,13,5,286,0,0,0,0,0,0,27
14/10/2018,1022,38.5,28637,33.5,13621,22,9613,16.5,369122,64.25,182507,13.25,64657,43.75,61360,38.25,177199,4.75,190554,39.75,138302,30,339631,19.75,225760,9.5,161875,18.5,139645,27,50832,26,163339,52.25,237190,21.25,172030,24,271071,28.5,234299,16.5,592451,26,268085,20,426713,21.25,243530,43.5,852.7414414,0,0,1,154.2777373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,10,41,14,6,287,0,0,0,0,0,0,23
15/10/2018,1022,38.5,28637,33.5,13621,22,9613,16.5,369122,64.25,182507,13.25,64657,43.75,61360,38.25,177199,4.75,190554,39.75,138302,30,339631,19.75,225760,9.5,161875,18.5,139645,27,50832,26,163339,52.25,237190,21.25,172030,24,271071,28.5,234299,16.5,592451,26,268085,20,426713,21.25,243530,43.5,937.2763073,0,0,1,154.2777373,0,0,0,0,0,0,0,0,0,0,15,19.75,15,2,14.75,21,36.66666667,0,0,22.66666667,6,24.25,18,18.33333333,1,2,0,2,26.5,0,2,21.66666667,1,0,4.5,0,0,1.5,1,1,0,0,0,51,0,0,0,0,0,0,0,0,0,0,1,51,0,1,0,6,2018,10,42,15,0,288,0,0,0,0,0,0,23
16/10/2018,1022,38.5,28637,33.5,13621,22,9613,16.5,369122,64.25,182507,13.25,64657,43.75,61360,38.25,177199,4.75,190554,39.75,138302,30,339631,19.75,225760,9.5,161875,18.5,139645,27,50832,26,163339,52.25,237190,21.25,172030,24,271071,28.5,234299,16.5,592451,26,268085,20,426713,21.25,243530,43.5,1266.094436,0,0,1,154.2777373,0,0,0,0,0,0,0,0,0,0,15,20,12,2,14.75,21,36.66666667,0,0,23,10,24,51,20.66666667,1,2,0,2,26.5,0,2,22,1,0,6,0,0,1.5,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,51,0,1,0,51,2018,10,42,16,1,289,0,0,0,0,0,0,41
17/10/2018,1022,38.5,28637,33.5,13621,22,9613,16.5,369122,64.25,182507,13.25,64657,43.75,61360,38.25,177199,4.75,190554,39.75,138302,30,339631,19.75,225760,9.5,161875,18.5,139645,27,50832,26,163339,52.25,237190,21.25,172030,24,271071,28.5,234299,16.5,592451,26,268085,20,426713,21.25,243530,43.5,1266.094436,0,0,1,153.9229171,0,0,0,0,0,0,0,0,0,0,15,26.75,14.5,2,14.75,23.5,34.66666667,0,0,36.66666667,7.5,28.875,18,18.33333333,3,2,0,4,27,0,2,22.33333333,1,0,7.75,0,0,2.5,1,26,0,0,0,26.5,0,0,0,0,0,0,0,0,0,0,4,51,0,1,0,6,2018,10,42,17,2,290,0,0,0,0,0,0,38
18/10/2018,1022,38.5,28637,33.5,13621,22,9613,16.5,369122,64.25,182507,13.25,64657,43.75,61360,38.25,177199,4.75,190554,39.75,138302,30,339631,19.75,225760,9.5,161875,18.5,139645,27,50832,26,163339,52.25,237190,21.25,172030,24,271071,28.5,234299,16.5,592451,26,268085,20,426713,21.25,243530,43.5,1250.023168,0,0,1,145.0551408,0,0,0,0,0,0,0,0,0,0,15,26.75,29,2,14.75,24,35,0,0,22.66666667,12,28.25,18,18.33333333,3,2,0,4,27,0,2,22.66666667,1,0,9.5,0,0,2.5,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,51,0,1,0,5,2018,10,42,18,3,291,0,0,0,0,0,0,53
19/10/2018,1022,38.5,28637,33.5,13621,22,9613,16.5,369122,64.25,182507,13.25,64657,43.75,61360,38.25,177199,4.75,190554,39.75,138302,30,339631,19.75,225760,9.5,161875,18.5,139645,27,50832,26,163339,52.25,237190,21.25,172030,24,271071,28.5,234299,16.5,592451,26,268085,20,426713,21.25,243530,43.5,1531.591771,0,0,1,133.5741636,0,0,0,0,0,0,0,0,0,0,15,19.5,14,1,14.5,24,34.66666667,0,0,23.66666667,51,28.5,18,18.33333333,3,2,0,4,27,0,2,22.33333333,1,0,8.5,0,0,2.5,1,1,0,0,0,51,0,0,0,0,0,0,0,0,0,0,4,51,0,1,0,6,2018,10,42,19,4,292,0,0,0,0,0,0,49
20/10/2018,1022,38.5,28637,33.5,13621,22,9613,16.5,369122,64.25,182507,13.25,64657,43.75,61360,38.25,177199,4.75,190554,39.75,138302,30,339631,19.75,225760,9.5,161875,18.5,139645,27,50832,26,163339,52.25,237190,21.25,172030,24,271071,28.5,234299,16.5,592451,26,268085,20,426713,21.25,243530,43.5,1477.270888,0,0,1,132.7662537,0,0,0,0,0,0,0,0,0,0,15,26.75,14,1,14.5,23,34.33333333,0,0,23.33333333,12,27.5,18,18.33333333,3,2,0,4,51,0,2,22.33333333,1,0,9.5,0,0,2.5,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,51,0,1,0,5,2018,10,42,20,5,293,0,0,0,0,0,0,57
21/10/2018,1022,38.5,28637,33.5,13621,22,9613,16.5,369122,64.25,182507,13.25,64657,43.75,61360,38.25,177199,4.75,190554,39.75,138302,30,339631,19.75,225760,9.5,161875,18.5,139645,27,50832,26,163339,52.25,237190,21.25,172030,24,271071,28.5,234299,16.5,592451,26,268085,20,426713,21.25,243530,43.5,1938.837684,0,0,1,131.7779631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,10,42,21,6,294,0,0,0,0,0,0,55
22/10/2018,1022,38.5,28637,33.5,13621,22,9613,16.5,369122,64.25,182507,13.25,64657,43.75,61360,38.25,177199,4.75,190554,39.75,138302,30,339631,19.75,225760,9.5,161875,18.5,139645,27,50832,26,163339,52.25,237190,21.25,172030,24,271071,28.5,234299,16.5,592451,26,268085,20,426713,21.25,243530,43.5,2267.655812,0,0,1,131.7779631,0,0,0,0,0,0,0,0,0,0,15,21.5,11,1,14.75,21,34.33333333,0,0,23.66666667,11,29,18.33333333,18.33333333,1,2,0,4,27,0,2,22,1,0,10.5,0,0,2.5,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,51,0,1,0,4,2018,10,43,22,0,295,0,0,0,0,0,0,57
23/10/2018,1022,38.5,28637,33.5,13621,22,9613,16.5,369122,64.25,182507,13.25,64657,43.75,61360,38.25,177199,4.75,190554,39.75,138302,30,339631,19.75,225760,9.5,161875,18.5,139645,27,50832,26,163339,52.25,237190,21.25,172030,24,271071,28.5,234299,16.5,592451,26,268085,20,426713,21.25,243530,43.5,2038.158115,0,0,1,131.7779631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,10,43,23,1,296,0,0,0,0,0,0,67
24/10/2018,1022,38.5,28637,33.5,13621,22,9613,16.5,369122,64.25,182507,13.25,64657,43.75,61360,38.25,177199,4.75,190554,39.75,138302,30,339631,19.75,225760,9.5,161875,18.5,139645,27,50832,26,163339,52.25,237190,21.25,172030,24,271071,28.5,234299,16.5,592451,26,268085,20,426713,21.25,243530,43.5,2038.158115,0,0,1,131.7779631,0,0,0,0,0,0,0,0,0,0,51,21.5,15,1,14.5,21,36,0,0,22.66666667,11,26,18.33333333,18,1,2,0,2,51,0,2,21.66666667,1,0,5,0,0,2.5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,51,0,1,0,4,2018,10,43,24,2,297,0,0,0,0,0,0,85
25/10/2018,1022,38.5,28637,33.5,13621,22,9613,16.5,369122,64.25,182507,13.25,64657,43.75,61360,38.25,177199,4.75,190554,39.75,138302,30,339631,19.75,225760,9.5,161875,18.5,139645,27,50832,26,163339,52.25,237190,21.25,172030,24,271071,28.5,234299,16.5,592451,26,268085,20,426713,21.25,243530,43.5,2015.015491,0,0,1,131.7779631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,10,43,25,3,298,0,0,0,0,0,0,83
